,p1,p36,p37,p2a,weekday(p2a),p2b,p6,p7,p8,p9,p10,p11,p12,p13a,p13b,p13c,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p27,p28,p34,p35,p39,p44,p45a,p47,p48a,p49,p50a,p50b,p51,p52,p53,p55a,p57,p58,a,b,d,e,f,g,h,i,j,k,l,n,o,p,q,r,s,t,p5a,region
551,2100160554,5,,2016-01-11,1,1640,4,0,0,1,1,2,412,0,0,1,0,2.0,3.0,1.0,4.0,3.0,1.0,0,1,3,3,1,4,1,10,,3,26.0,09,3.0,0.0,1.0,0.0,1.0,1.0,0,2.0,1.0,1.0,,,"-739901,468","-1039276,991","-739901,606","-1039276,625",PRAHA8-KOBYLISY,PODSÕDLIäTÃM,,sledovan·komunikace,,,,,,,,,1,PHA
552,2100160555,6,,2016-01-11,1,2560,2,0,0,2,1,0,516,0,0,0,200,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-736138,850","-1050153,640","-736137,320","-1050153,610",PRAHA11H¡JE,KupeckÈho,,mÌstnÌkomunikace,,,,,,,,,1,PHA
553,2100160556,5,,2016-01-11,1,2560,3,0,3,2,1,0,516,0,0,0,20,1.0,3.0,1.0,1.0,1.0,1.0,2,1,0,5,2,1,1,0,,3,12.0,14,3.0,0.0,4.0,0.0,1.0,1.0,0,9.0,,,,,"-743203,927","-1042837,955","-743200,045","-1042839,322",PRAHA1StarÈMÏsto,KÿIéOVNICK¡,,uzel,,,,,,,,,1,PHA
554,2100160557,5,,2016-01-11,1,1843,1,3,0,1,1,0,411,0,0,1,1,2.0,3.0,1.0,1.0,4.0,1.0,5,1,0,5,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-742333,100","-1046588,190","-742329,430","-1046586,400",PRAHA4NUSLE,N¡M.HRDINŸ,,sledovan·komunikace,,,,,,,,,1,PHA
555,2100160558,5,,2016-01-11,1,1855,1,3,0,2,1,2,411,0,0,0,100,2.0,3.0,1.0,1.0,4.0,1.0,5,1,0,5,0,1,2,0,,3,41.0,12,1.0,0.0,1.0,0.0,1.0,3.0,50,4.0,1.0,1.0,,,"-740025,160","-1039382,630","-740027,760","-1039384,560",PRAHA8KOBYLISY,NADäUTKOU,,sledovan·komunikace,,,,,,,,,1,PHA
556,2100160559,8,,2016-01-11,1,2260,3,0,2,2,1,0,516,0,0,0,2000,3.0,3.0,1.0,1.0,4.0,1.0,1,1,0,0,10,1,1,0,,3,44.0,10,3.0,0.0,1.0,0.0,1.0,5.0,2000,9.0,,,,,"-744007,050","-1051127,660","-744006,830","-1051127,180",PRAHA4-KAM›K,LHOTECK¡,,sledovan·komunikace,,,,,,,,,1,PHA
557,2100160560,6,,2016-01-11,1,2145,3,0,6,2,1,9,511,0,0,0,200,2.0,3.0,1.0,1.0,4.0,1.0,1,1,0,0,0,2,1,0,,3,47.0,12,1.0,0.0,0.0,0.0,1.0,5.0,200,2.0,5.0,1.0,,,"-743252,470","-1044695,740","-743251,210","-1044695,380",PRAHA2NOV…MÃSTO,VYäEHRADSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
558,2100160561,6,,2016-01-11,1,2343,2,0,0,2,1,2,502,0,0,0,500,2.0,3.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,2,0,,7,10.0,09,9.0,0.0,1.0,0.0,1.0,5.0,200,3.0,1.0,1.0,,,"-746612,820","-1042466,950","-746613,590","-1042463,120",PRAHA6BÿEVNOV,NAPETYNCE,,mÌstnÌkomunikace,,,,,,,,,1,PHA
559,2100160562,4,,2016-01-12,2,240,3,0,2,2,1,2,204,0,0,0,400,2.0,3.0,1.0,4.0,5.0,1.0,0,1,3,3,0,5,1,19,,3,32.0,07,1.0,1.0,1.0,0.0,1.0,26.0,400,2.0,1.0,1.0,,,"-742892,467","-1045523,802","-742892,447","-1045523,690",PRAHA2Nusle,JAROMÕROVA,,sledovan·komunikace,,,,,,,,,1,PHA
560,2100160563,6,,2016-01-12,2,605,2,0,0,2,0,0,100,0,0,0,250,2.0,3.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,3,0,,3,47.0,03,1.0,0.0,1.0,0.0,1.0,5.0,150,2.0,8.0,0.0,,,"-744352,063","-1050195,237","-744352,878","-1050192,130",PRAHA4HodkoviËky,PODLYSINAMI,,mÌstnÌkomunikace,,,,,,,,,1,PHA
561,2100160564,5,,2016-01-12,2,725,1,4,0,2,1,2,503,0,0,0,3600,2.0,3.0,1.0,1.0,2.0,1.0,5,1,0,0,5,1,4,0,,3,47.0,15,1.0,0.0,1.0,0.0,1.0,1.0,800,2.0,1.0,1.0,,,"-741023,480","-1048820,700","-741022,200","-1048814,960",PRAHA4-KR»,JIéNÕSPOJKA,,sledovan·komunikace,,,,,,,,,1,PHA
562,2100160565,4,,2016-01-12,2,740,1,2,0,2,1,2,501,0,0,0,800,2.0,3.0,1.0,1.0,2.0,1.0,0,1,3,3,2,4,3,19,,3,35.0,01,1.0,0.0,1.0,0.0,1.0,31.0,100,2.0,1.0,1.0,,,"-736143,770","-1047763,970","-736142,480","-1047764,160",PRAHA15HOSTIVAÿ,PRAéSK¡-äVEHLOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
563,2100160566,5,,2016-01-12,2,735,1,4,0,1,1,2,503,0,0,1,600,2.0,3.0,1.0,1.0,2.0,1.0,0,1,3,3,0,4,2,10,,3,39.0,06,8.0,0.0,1.0,0.0,1.0,1.0,300,2.0,1.0,1.0,,,"-740137,780","-1044702,770","-740138,000","-1044707,370",PRAHA3VINOHRADY,KORUNNÕ,,sledovan·komunikace,,,,,,,,,1,PHA
564,2100160567,6,,2016-01-12,2,810,1,2,0,2,1,2,502,0,0,0,130,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,44.0,00,1.0,0.0,1.0,0.0,1.0,5.0,30,2.0,1.0,1.0,,,"-745712,130","-1037071,210","-745712,130","-1037071,210",PRAHA6SUCHDOL,KAM›CK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
565,2100160568,5,,2016-01-12,2,840,1,2,0,2,1,2,411,0,0,0,950,2.0,3.0,1.0,1.0,1.0,1.0,3,1,0,5,0,1,2,0,,3,47.0,10,3.0,0.0,0.0,0.0,1.0,1.0,800,2.0,1.0,1.0,,,"-744275,421","-1047429,453","-744271,958","-1047430,683",PRAHA5HluboËepy,STRAKONICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
566,2100160569,6,,2016-01-12,2,840,1,3,0,2,1,2,411,0,0,0,400,2.0,3.0,1.0,1.0,1.0,1.0,2,1,0,5,0,1,2,0,,3,7.0,10,3.0,0.0,1.0,0.0,1.0,5.0,300,2.0,1.0,1.0,,,"-740962,370","-1041170,940","-740961,450","-1041171,080",PRAHA7HOLEäOVICE,Trojsk˝most,,sledovan·komunikace,,,,,,,,,1,PHA
567,2100160570,4,,2016-01-12,2,900,1,4,0,2,1,2,503,0,0,0,600,1.0,3.0,1.0,1.0,1.0,1.0,0,1,3,3,2,4,2,13,,3,32.0,01,1.0,0.0,1.0,0.0,1.0,83.0,200,2.0,1.0,1.0,,,"-738639,830","-1040878,430","-738640,070","-1040876,360",PRAHA8LIBE“,"ZENKLOVA,PROSECK¡",,sledovan·komunikace,,,,,,,,,1,PHA
568,2100160571,8,,2016-01-12,2,920,3,0,2,2,1,2,508,0,0,0,100,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,1,0,,7,19.0,12,3.0,0.0,1.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-735044,810","-1045404,280","-735047,060","-1045408,620",PRAHA10MALEäICE,»ERNOKOSTELECK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
569,2100160572,6,,2016-01-11,1,2560,2,0,0,2,1,0,516,0,0,0,100,1.0,3.0,1.0,1.0,1.0,1.0,0,1,0,5,2,1,2,0,,17,,XX,,,,,,,0,,,,,,"-745868,500","-1042185,360","-745867,650","-1042185,410",PRAHA6-STÿEäOVICE,FarnÌ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
570,2100160573,5,,2016-01-12,2,940,1,4,0,2,1,2,503,0,0,0,1700,2.0,3.0,1.0,1.0,1.0,1.0,5,1,0,0,0,1,3,0,,3,47.0,09,3.0,0.0,0.0,0.0,1.0,1.0,600,2.0,1.0,1.0,,,"-736507,230","-1046567,210","-736507,290","-1046567,090",PRAHA10-STRAäNICE,JIéNÕSPOJKA,,sledovan·komunikace,,,,,,,,,1,PHA
571,2100160574,6,,2016-01-12,2,940,1,3,0,2,1,2,410,0,0,0,250,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,5,0,1,2,0,,3,12.0,15,1.0,0.0,1.0,0.0,1.0,5.0,50,2.0,1.0,1.0,,,"-740380,620","-1042919,280","-740381,040","-1042916,960",PRAHA8KARLÕN,PERNEROVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
572,2100160575,5,,2016-01-12,2,925,1,2,0,2,1,2,408,0,0,0,1000,2.0,1.0,1.0,1.0,1.0,1.0,2,1,0,5,0,1,2,0,,5,10.0,,1.0,0.0,1.0,0.0,1.0,1.0,300,3.0,1.0,1.0,,,"-741813,602","-1044227,035","-741815,667","-1044231,166",PRAHA2Vinohrady,VINOHRADSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
573,2100160576,6,,2016-01-12,2,955,1,2,0,2,1,2,403,0,0,0,1200,2.0,3.0,1.0,1.0,1.0,1.0,0,1,3,3,0,5,2,10,,3,31.0,98,1.0,0.0,0.0,0.0,1.0,5.0,200,2.0,1.0,1.0,,,"-749129,995","-1047633,937","-749128,823","-1047633,887",PRAHA13Stod˘lky,JANSK…HO,,mÌstnÌkomunikace,,,,,,,,,1,PHA
574,2100160577,5,,2016-01-12,2,950,1,4,0,2,1,2,503,0,0,0,1300,2.0,3.0,1.0,1.0,1.0,1.0,3,1,0,0,0,1,3,0,,3,32.0,11,3.0,0.0,1.0,0.0,1.0,1.0,700,2.0,1.0,1.0,,,"-734911,340","-1042199,520","-734910,930","-1042201,410",PRAHA9HLOUBÃTÕN,PODÃBRADSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
575,2100160578,6,,2016-01-12,2,1035,1,3,0,2,1,2,403,0,0,0,600,2.0,3.0,1.0,4.0,3.0,1.0,0,1,3,3,0,5,2,10,,5,47.0,15,3.0,0.0,1.0,0.0,1.0,5.0,200,2.0,1.0,1.0,,,"-749410,370","-1042030,520","-749410,200","-1042029,700",PRAHA6LIBOC,,,mÌstnÌkomunikace,,,,,,,,,1,PHA
576,2100160579,4,,2016-01-12,2,1050,1,4,0,2,1,2,503,0,0,0,800,2.0,3.0,1.0,1.0,1.0,1.0,0,1,2,0,0,4,2,19,,5,47.0,06,1.0,0.0,1.0,0.0,1.0,75.0,500,3.0,1.0,1.0,,,"-741534,790","-1042619,970","-741534,850","-1042619,430",PRAHA8KARLÕN,WILSONOVA,,sledovan·komunikace,,,,,,,,,1,PHA
577,2100160580,5,,2016-01-12,2,1045,1,2,0,2,1,2,411,0,0,0,500,2.0,1.0,1.0,1.0,1.0,1.0,2,1,0,5,0,1,2,0,,5,13.0,11,3.0,0.0,1.0,0.0,1.0,1.0,200,3.0,1.0,1.0,,,"-744489,210","-1044623,440","-744488,170","-1044623,420",PRAHA5SMÕCHOV,RADLICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
578,2100160581,5,,2016-01-12,2,1110,1,4,0,2,1,2,503,0,0,0,3700,2.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,4,0,,3,26.0,09,3.0,0.0,1.0,0.0,1.0,1.0,2000,2.0,1.0,1.0,,,"-744419,240","-1045212,570","-744415,350","-1045211,710",PRAHA5-SMÕCHOV,RADLICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
579,2100160582,6,,2016-01-12,2,1035,1,2,0,2,1,2,404,0,0,0,1000,2.0,1.0,1.0,1.0,1.0,1.0,0,1,0,5,0,4,2,10,,3,2.0,11,3.0,0.0,1.0,0.0,1.0,5.0,600,2.0,1.0,1.0,,,"-745434,758","-1040713,170","-745434,790","-1040713,180",PRAHA6Dejvice,"NAHANSPAULCE,NAKARLOVCE",,mÌstnÌkomunikace,,,,,,,,,1,PHA
580,2100160583,6,,2016-01-12,2,1040,2,0,0,2,1,2,508,0,0,0,600,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,4.0,07,3.0,0.0,1.0,0.0,1.0,5.0,300,2.0,1.0,1.0,,,"-745949,930","-1044369,100","-745949,930","-1044369,100",PRAHA5SMÕCHOV,MOäNOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
581,2100160584,5,,2016-01-12,2,2560,2,0,0,2,1,0,516,0,0,0,10,2.0,1.0,1.0,1.0,1.0,1.0,3,1,0,5,2,1,2,0,,17,,XX,,,,,,,0,,,,,,"-738604,570","-1039192,640","-738604,760","-1039191,060",PRAHA8LIBE“,STÿELNI»N¡,,sledovan·komunikace,,,,,,,,,1,PHA
582,2100160585,6,,2016-01-12,2,1127,2,0,0,2,1,2,504,0,0,0,1100,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,13,1.0,0.0,0.0,0.0,1.0,5.0,300,2.0,1.0,1.0,,,"-741344,804","-1048213,913","-741343,893","-1048219,984",PRAHA4KrË,BUDÃJOVICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
583,2100160586,6,,2016-01-12,2,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-739127,600","-1044694,960","-739127,480","-1044694,740",PRAHA3VINOHRADY,SOBÃSLAVSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
584,2100160587,4,,2016-01-12,2,1240,3,0,4,2,1,2,508,0,0,0,900,2.0,1.0,1.0,1.0,1.0,1.0,0,1,3,3,0,4,1,19,,7,40.0,06,3.0,0.0,1.0,0.0,1.0,85.0,500,3.0,1.0,1.0,,,"-736817,320","-1038369,930","-736818,140","-1038370,180",PRAHA18LET“ANY,KBELSK¡-VESELSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
585,2100160588,6,,2016-01-12,2,1250,1,2,0,2,1,2,502,0,0,0,300,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,5,1,2,0,,3,12.0,06,1.0,0.0,1.0,0.0,1.0,5.0,150,2.0,1.0,1.0,,,"-746822,130","-1045073,510","-746822,300","-1045073,360",PRAHA5KOäÕÿE,BENÕäKOV…,,mÌstnÌkomunikace,,,,,,,,,1,PHA
586,2100160589,5,,2016-01-12,2,1335,1,4,0,2,1,2,503,0,0,0,940,2.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,3,0,,3,17.0,10,1.0,0.0,1.0,0.0,1.0,1.0,300,2.0,1.0,1.0,,,"-738325,123","-1045471,281","-738324,471","-1045470,896",PRAHA10Straönice,PRŸBÃéN¡,,sledovan·komunikace,,,,,,,,,1,PHA
587,2100160590,5,,2016-01-12,2,1350,1,4,0,2,1,2,503,0,0,0,500,2.0,1.0,1.0,1.0,1.0,1.0,2,1,0,5,2,1,2,0,,3,38.0,08,1.0,0.0,1.0,0.0,1.0,1.0,400,2.0,1.0,1.0,,,"-741613,590","-1043278,840","-741614,240","-1043277,850",PRAHA3éIéKOV,HUSITSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
588,2100160591,8,,2016-01-07,4,1221,3,0,9,2,1,0,516,0,0,0,50,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,1,0,,5,62.0,06,1.0,0.0,4.0,0.0,1.0,5.0,0,9.0,,,,,"-736048,000","-1037970,160","-736048,000","-1037970,160",PRAHA9-LET“ANY,MALKOVSK…HO,,mÌstnÌkomunikace,,,,,,,,,1,PHA
589,2100160592,6,,2016-01-12,2,1400,1,3,0,2,1,2,403,0,0,0,1000,1.0,3.0,1.0,1.0,1.0,1.0,0,1,3,3,2,4,2,10,,3,12.0,15,3.0,0.0,1.0,0.0,1.0,5.0,500,3.0,1.0,1.0,,,"-739811,600","-1039345,300","-739811,620","-1039345,810",PRAHA8KOBYLISY,KLAPKOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
590,2100160593,6,,2016-01-12,2,2560,2,0,0,2,1,0,516,0,0,0,1000,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-742767,620","-1044133,410","-742765,140","-1044134,270",PRAHA1NOV…MÃSTO,äKOLSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
591,2100160594,6,,2016-01-12,2,1115,2,0,0,2,1,2,504,0,0,0,400,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,60.0,15,3.0,0.0,1.0,0.0,1.0,5.0,100,3.0,6.0,1.0,,,"-741642,085","-1044671,671","-741644,120","-1044671,398",PRAHA2Vinohrady,S¡ZAVSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
592,2100160595,6,,2016-01-12,2,1445,3,0,6,2,1,2,204,0,0,0,700,2.0,3.0,1.0,1.0,1.0,1.0,1,3,0,0,0,3,1,0,,3,17.0,14,1.0,1.0,1.0,0.0,1.0,5.0,600,2.0,1.0,1.0,,,"-747462,060","-1050430,410","-747463,150","-1050431,640",PRAHA5-VELK¡CHUCHLE,VDOLÕCH,,sledovan·komunikace,,,,,,,,,1,PHA
593,2100160596,6,,2016-01-12,2,1010,3,0,3,2,1,0,504,0,0,0,20,2.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,1,0,,3,31.0,14,1.0,0.0,1.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-741882,310","-1043546,040","-741880,800","-1043547,100",PRAHA1NOV…MÃSTO,,,sledovan·komunikace,,,,,,,,,1,PHA
594,2100160597,5,,2016-01-12,2,1515,1,4,0,2,1,2,503,0,0,0,300,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,2,1,2,0,,3,12.0,11,1.0,0.0,1.0,0.0,1.0,1.0,200,2.0,1.0,1.0,,,"-738673,552","-1040528,582","-738674,757","-1040531,278",PRAHA8-LibeÚ,VOSMÕKOV›CH,,uzel,,,,,,,,,1,PHA
595,2100160598,6,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,800,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-747142,713","-1043721,044","-747142,069","-1043722,188",PRAHA5SmÌchov,NACÕSAÿCE,,˙Ëelov·komunikace,,,,,,,,,1,PHA
596,2100160599,5,,2016-01-12,2,1520,1,4,0,2,1,2,503,0,0,0,620,2.0,1.0,1.0,1.0,1.0,1.0,1,1,3,5,0,1,3,0,,3,39.0,99,1.0,0.0,1.0,0.0,1.0,3.0,200,2.0,1.0,1.0,,,"-745913,220","-1042617,060","-745913,200","-1042617,510",PRAHA6BÿEVNOV,PATO»KOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
597,2100160600,6,,2016-01-12,2,1535,2,0,0,2,1,0,516,0,0,0,50,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,42.0,09,1.0,0.0,1.0,0.0,1.0,5.0,0,9.0,,,,,"-742153,610","-1044186,010","-742155,390","-1044185,830",PRAHA2VINOHRADY,RUBEäOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
598,2100160601,7,,2016-01-12,2,1600,2,0,0,2,1,2,508,0,0,0,250,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,15,3.0,0.0,1.0,0.0,1.0,5.0,50,2.0,1.0,1.0,,,"-742751,920","-1052161,690","-742751,930","-1052161,640",PRAHA4-MODÿANY,GENER¡LAäIäKY,,sledovan·komunikace,,,,,,,,,1,PHA
599,2100160602,5,,2016-01-12,2,1635,1,4,0,2,1,2,503,0,0,0,500,2.0,1.0,1.0,1.0,2.0,1.0,2,1,0,0,0,1,2,0,,3,2.0,07,1.0,0.0,1.0,0.0,1.0,1.0,150,2.0,1.0,1.0,,,"-735718,720","-1046106,620","-735718,890","-1046106,180",PRAHA10HOSTIVAÿ,JIéNÕSPOJKA,,sledovan·komunikace,,,,,,,,,1,PHA
600,2100160603,6,,2016-01-12,2,2560,2,0,0,2,1,0,508,0,0,0,300,2.0,1.0,1.0,1.0,1.0,1.0,1,1,3,4,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-740097,750","-1045511,960","-740095,550","-1045511,570",PRAHA10VRäOVICE,ALTAJSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
601,2100160604,6,,2016-01-12,2,1710,1,3,0,2,1,2,504,0,0,0,100,1.0,1.0,1.0,1.0,2.0,1.0,1,1,0,0,10,1,2,0,,3,35.0,12,1.0,0.0,1.0,0.0,1.0,5.0,0,2.0,1.0,1.0,,,"-742448,939","-1048350,373","-742448,982","-1048354,535",PRAHA4KrË,ANTALASTAäKA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
602,2100160605,5,,2016-01-12,2,1700,1,4,0,2,1,2,503,0,0,0,550,2.0,1.0,1.0,1.0,2.0,1.0,1,1,0,0,0,1,2,0,,3,6.0,08,1.0,0.0,1.0,0.0,1.0,1.0,250,2.0,1.0,1.0,,,"-741617,687","-1047773,613","-741616,070","-1047772,327",PRAHA4,BUDÃJOVICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
603,2100160606,5,,2016-01-12,2,1715,1,4,0,2,1,2,503,0,0,0,150,2.0,1.0,1.0,1.0,4.0,1.0,1,1,3,5,6,1,2,0,,3,39.0,08,1.0,0.0,1.0,0.0,1.0,1.0,50,2.0,1.0,1.0,,,"-729989,900","-1041940,790","-729989,900","-1041940,790",PRAHA9HORNÕPO»ERNICE,N¡CHODSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
604,2100160607,6,,2016-01-12,2,1730,1,3,0,2,1,2,403,0,0,0,320,2.0,1.0,1.0,1.0,4.0,1.0,1,1,3,3,10,5,2,10,,3,35.0,14,1.0,0.0,1.0,0.0,1.0,5.0,300,2.0,1.0,1.0,,,"-743032,480","-1049834,520","-743032,600","-1049834,680",PRAHA4BRANÕK,NOVODVORSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
605,2100160608,6,,2016-01-12,2,1800,1,3,0,2,1,2,404,0,0,0,2300,2.0,1.0,1.0,1.0,4.0,1.0,1,1,3,5,0,4,2,10,,5,13.0,04,1.0,0.0,1.0,0.0,1.0,5.0,800,3.0,1.0,1.0,,,"-741483,220","-1044282,840","-741483,470","-1044282,780",PRAHA2VINOHRADY,M¡NESOVAxBUDE»SK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
606,2100160609,6,,2016-01-12,2,1758,4,0,0,1,3,2,100,0,0,1,10,2.0,1.0,1.0,1.0,4.0,1.0,0,7,2,0,1,5,1,10,,10,0.0,,5.0,0.0,1.0,0.0,1.0,5.0,10,8.0,1.0,1.0,,,"-745019,580","-1044412,590","-745019,580","-1044412,590",PRAHA5-SMÕCHOV,PLZE“SK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
607,2100160610,6,,2016-01-11,1,2560,2,0,0,2,1,0,516,0,0,0,300,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-741440,268","-1042855,471","-741440,877","-1042852,227",PRAHA8KarlÌn,ZAPOÿÕ»SKOUBR¡NOU,,mÌstnÌkomunikace,,,,,,,,,1,PHA
608,2100160611,6,,2016-01-12,2,1807,1,3,0,2,1,0,404,0,0,0,400,2.0,1.0,1.0,1.0,4.0,1.0,1,1,3,5,0,4,2,10,,17,,XX,,,,,,,0,,,,,,"-747051,090","-1049109,761","-747051,609","-1049108,203",PRAHA5-HluboËepy,PodT¯eönÏmi,,mÌstnÌkomunikace,,,,,,,,,1,PHA
609,2100160612,6,,2016-01-12,2,1750,1,3,0,2,1,2,403,0,0,0,200,2.0,1.0,1.0,1.0,4.0,1.0,1,1,3,3,0,5,2,10,,3,39.0,14,1.0,0.0,1.0,0.0,1.0,5.0,100,2.0,1.0,1.0,,,"-730426,960","-1042062,130","-730426,530","-1042061,860",PRAHA9,HARTENBERSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
610,2100160613,4,,2016-01-12,2,1817,1,3,0,2,1,2,401,0,0,0,1600,2.0,1.0,1.0,1.0,4.0,1.0,1,1,2,0,2,6,2,19,,3,47.0,06,1.0,0.0,1.0,0.0,1.0,62.0,800,2.0,1.0,1.0,,,"-751459,012","-1041119,69","-751459,043","-1041118,444",PRAHA6,Evropsk·,,mÌstnÌkomunikace,,721389.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,450812.0,GN_V0.1UIR-ADR_410,1,PHA
611,2100160614,5,,2016-01-12,2,1730,1,4,0,2,1,2,503,0,0,0,950,2.0,1.0,1.0,1.0,4.0,1.0,5,1,0,0,0,1,3,0,,3,13.0,04,1.0,0.0,1.0,0.0,1.0,1.0,300,3.0,1.0,1.0,,,"-740969,500","-1040179,120","-740969,650","-1040179,500",PRAHA7LIBE“,POVLTAVSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
612,2100160615,5,,2016-01-12,2,1830,1,2,0,2,1,2,411,0,0,0,700,2.0,1.0,1.0,1.0,4.0,1.0,5,1,0,0,0,1,2,0,,7,10.0,12,3.0,0.0,1.0,0.0,1.0,1.0,500,3.0,1.0,1.0,,,"-736749,402","-1037464,349","-736751,692","-1037464,192",PRAHA8œ·blice,CÕNOVECK¡,,sledovan·komunikace,,,,,,,,,1,PHA
613,2100160616,6,,2016-01-12,2,1850,4,0,0,1,1,2,508,0,0,1,10,2.0,1.0,1.0,1.0,4.0,1.0,1,1,3,3,0,1,1,0,,3,7.0,03,1.0,0.0,1.0,0.0,1.0,5.0,10,2.0,1.0,1.0,,,"-739331,427","-1040328,23","-739331,445","-1040328,942",PRAHA8-LIBE“,BudÌnova,,mÌstnÌkomunikace,,262761.0,,,Pomal˝,554782.0,444383.0,GN_V0.1UIR-ADR_410,1,PHA
614,2100160617,5,,2016-01-12,2,1855,1,4,0,2,1,2,503,0,0,0,720,2.0,1.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,3,0,,3,2.0,96,1.0,0.0,1.0,0.0,1.0,3.0,70,2.0,1.0,1.0,,,"-745404,390","-1045833,510","-745404,370","-1045833,310",PRAHA5RADLICE,RADLICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
615,2100160618,5,,2016-01-12,2,1940,1,3,0,1,1,2,405,0,0,1,800,2.0,1.0,1.0,1.0,4.0,1.0,1,1,3,4,0,4,2,10,,3,39.0,06,1.0,0.0,1.0,0.0,1.0,1.0,300,2.0,1.0,1.0,,,"-744466,010","-1041586,440","-744465,860","-1041585,800",PRAHA6DEJVICE,SVATOVÕTSK¡xGEN.PÕKY,,mÌstnÌkomunikace,,,,,,,,,1,PHA
616,2100160619,6,,2016-01-12,2,1251,2,0,0,2,1,0,516,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,2,0,,5,47.0,06,3.0,0.0,1.0,0.0,1.0,5.0,0,9.0,,,,,"-742730,230","-1044029,150","-742728,130","-1044029,910",PRAHA1NOV…MÃSTO,äKOLSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
